steer_dir, step_count, heading, gyro_x, gyro_y, accel_x, accel_y
1,1745,0.0,2.13,-0.31,-0.4,-0.33
1,1747,0.0,2.13,-0.31,-0.4,-0.33
1,1750,0.0,1.81,0.31,-0.17,-0.92
1,1752,0.0,-4.5,1.19,-0.74,0.91
1,1755,0.0,-4.5,1.19,-0.74,0.91
1,1757,0.0,-7.44,-0.88,-0.44,-2.78
1,1759,0.0,-7.44,-0.88,-0.44,-2.78
1,1760,0.0,-2.0,-1.81,-1.03,-1.25
1,1762,0.0,-2.0,-1.81,-1.03,-1.25
1,1765,0.0,3.19,-0.94,0.49,-0.61
1,1766,0.0,2.56,1.06,0.28,-1.23
1,1769,0.0,2.56,1.06,0.28,-1.23
1,1772,0.0,0.94,0.63,-0.61,-1.86
1,1774,0.0,2.69,-1.12,-0.1,-0.81
1,1776,0.0,2.69,-1.12,-0.1,-0.81
1,1778,359.94,3.25,-2.19,0.57,-0.43
1,1780,359.94,3.25,-2.19,0.57,-0.43
1,1782,359.94,1.56,-0.81,0.32,-0.78
1,1785,359.94,1.56,-0.81,0.32,-0.78
1,1787,359.88,-0.25,0.81,-0.07,-0.75
1,1789,359.88,1.37,-0.31,-0.12,-0.89
1,1792,359.88,1.37,-0.31,-0.12,-0.89
1,1795,359.94,1.81,-0.88,0.32,0.03
1,1797,359.94,1.81,-0.88,0.32,0.03
1,1798,359.94,-0.19,-0.31,0.22,-0.09
1,1800,0.0,-0.19,-0.31,0.22,-0.09
1,1803,0.0,-1.5,1.5,0.04,-0.92
1,1805,0.0,1.12,1.0,-0.45,-0.31
1,1808,0.0,1.12,1.0,-0.45,-0.31
1,1811,0.0,4.31,0.06,-0.62,0.71
1,1813,0.0,1.88,-0.06,-0.32,1.29
1,1815,0.0,1.88,-0.06,-0.32,1.29
1,1817,0.0,-1.81,-0.19,-0.1,1.06
1,1818,0.0,-1.81,-0.19,-0.1,1.06
1,1820,359.94,-3.13,-0.31,-0.01,0.47
1,1823,359.88,-3.13,-0.31,-0.01,0.47
1,1825,359.88,-1.31,-0.69,-0.7,0.73
1,1827,359.88,-2.63,-0.37,-0.57,0.43
1,1830,359.88,-2.63,-0.37,-0.57,0.43
1,1832,359.88,-3.56,-0.25,0.02,-0.25
1,1834,359.94,-3.56,-0.25,0.02,-0.25
1,1836,359.94,-2.25,-0.37,0.29,-2.25
1,1839,0.0,-2.25,-0.37,0.25,-1.86
1,1842,0.0,0.5,0.0,0.25,-1.86
1,1844,0.0,1.5,0.69,0.06,-1.19
1,1846,0.0,1.5,0.69,-0.78,0.42
1,1850,0.0,-0.12,0.56,-0.78,0.42
1,1851,359.94,0.06,-1.06,-0.11,-1.49
1,1853,359.94,0.06,-1.06,-0.11,-1.49
1,1856,359.94,0.31,-1.94,0.44,-1.1
1,1858,359.94,0.31,-1.94,0.44,-1.1
1,1861,359.94,0.63,-0.63,0.79,-1.54
1,1863,359.94,2.13,0.88,-0.48,-0.59
1,1863,359.94,2.13,0.88,-0.48,-0.59
1,1866,359.94,1.56,0.56,-0.71,-0.21
1,1868,359.94,1.19,-0.88,-0.2,0.16
1,1870,359.94,1.19,-0.88,-0.2,0.16
1,1872,0.0,0.0,-0.31,0.09,0.87
1,1874,0.0,0.0,-0.31,0.09,0.87
1,1875,0.0,3.0,0.75,-1.0,-0.76
1,1878,0.0,3.0,0.75,-1.0,-0.76
1,1881,0.0,1.69,1.0,-0.14,0.2
1,1883,0.0,1.69,1.0,-0.09,-0.61
1,1886,0.0,-0.06,-1.0,-0.09,-0.61
1,1888,0.0,-1.75,-0.31,0.0,0.16
1,1890,0.0,-1.75,-0.31,-0.23,-0.51
1,1893,0.0,0.94,0.19,-0.23,-0.51
1,1896,0.0,2.5,1.12,-0.32,0.7
1,1898,0.0,2.5,1.12,-0.76,1.01
1,1901,0.0,1.06,1.63,-0.76,1.01
1,1904,0.0,-0.88,1.5,-0.14,0.86
1,1906,0.0,-0.88,1.5,-0.42,0.72
1,1908,0.0,-0.69,0.25,-0.42,0.72
1,1910,359.94,-0.69,0.25,-0.24,-0.07
1,1912,359.94,-0.44,-0.44,-0.24,-0.07
1,1914,359.94,-2.88,0.44,0.0,-1.07
1,1917,359.94,-2.88,0.44,0.0,-1.07
1,1919,359.94,-4.0,0.12,-0.28,-2.46
1,1922,359.94,-2.13,-0.5,-0.01,-1.91
1,1925,359.94,-2.13,-0.5,-0.01,-1.91
1,1927,359.94,1.0,-0.5,0.29,-0.98
1,1929,359.94,1.0,-0.5,0.29,-0.98
1,1931,359.94,1.81,0.63,-0.17,-0.09
1,1933,359.94,1.81,0.63,-0.17,-0.09
1,1936,359.94,-0.25,0.37,-0.84,0.51
1,1938,359.94,-0.44,-0.69,-0.81,0.29
1,1941,359.94,-0.44,-0.69,-0.1,0.35
1,1944,359.94,1.12,-1.75,-0.1,0.35
1,1946,359.88,2.81,-0.63,0.01,0.59
1,1948,359.88,2.81,-0.63,0.01,0.59
1,1951,359.88,1.88,0.25,-0.23,-0.09
1,1953,359.94,1.88,0.25,-0.23,-0.09
1,1955,359.94,0.25,-0.06,-0.1,-0.64
1,1957,359.94,-1.37,-1.0,0.29,-0.57
1,1960,359.94,-1.37,-1.0,0.29,-0.57
1,1963,359.94,-0.94,-0.75,0.12,-0.96
1,1966,359.94,0.19,0.19,-0.66,0.0
1,1967,359.94,0.19,0.19,-0.66,0.0
1,1969,359.94,1.63,0.06,-0.41,-0.02
1,1970,359.94,1.63,0.06,-0.41,-0.02
1,1973,359.88,2.31,-0.31,-0.72,0.24
1,1975,359.88,2.31,-0.31,-0.82,0.15
1,1978,359.88,2.31,-0.06,-0.82,0.15
1,1981,359.94,0.06,0.81,-0.31,0.92
1,1983,359.94,0.06,0.81,-0.12,-0.1
1,1984,359.94,-1.0,2.13,-0.12,-0.1
1,1987,359.94,-1.0,2.13,-0.4,0.36
1,1989,359.94,-1.63,1.88,-0.4,0.36
1,1989,359.94,-1.37,0.56,-0.1,-0.11
1,1991,359.94,-1.37,0.56,-0.1,-0.11
1,1995,359.94,0.0,-0.12,0.0,-0.33
1,1997,359.94,-0.44,-0.31,-0.19,-1.0
1,2000,359.94,-0.44,-0.31,-0.19,-1.0
1,2002,359.88,1.25,0.37,0.04,0.23
1,2004,359.88,1.25,0.37,0.04,0.23
1,2006,359.88,-2.75,-0.19,-0.44,-0.71
1,2007,359.88,-2.75,-0.19,0.3,-1.31
1,2010,359.88,-3.69,-1.19,0.3,-1.31
1,2014,359.88,-2.94,-1.06,-0.4,-0.52
1,2015,359.94,-2.94,-1.06,-0.48,0.16
1,2019,359.94,0.75,0.25,-0.48,0.16
1,2021,359.94,2.69,1.0,-0.75,1.0
1,2023,359.88,2.69,1.0,-0.75,1.0
1,2024,359.88,-0.94,-0.12,-0.67,0.16
1,2027,359.88,-0.94,-0.12,-0.67,0.16
1,2030,359.88,-1.88,-1.44,0.26,-1.58
1,2033,359.88,1.37,-1.06,0.14,-0.95
1,2035,359.88,1.37,-1.06,0.14,-0.95
1,2038,359.88,3.63,-0.12,0.46,-1.13
1,2040,359.88,2.69,0.56,-0.64,-0.47
1,2042,359.88,2.69,0.56,-0.64,-0.47
1,2044,359.88,-0.19,-0.63,-0.52,-0.84
1,2046,359.88,-0.19,-0.63,-0.52,-0.84
1,2049,359.88,-1.25,-0.81,-0.27,0.03
1,2052,359.88,0.19,-0.31,-0.47,0.6
1,2054,359.88,0.19,-0.31,-0.47,0.6
1,2057,359.88,0.31,0.19,-0.17,0.49
1,2059,359.88,1.06,-0.12,-0.51,0.62
1,2061,359.88,1.06,-0.12,-0.51,0.62
1,2063,359.88,1.37,-0.81,0.29,-0.29
1,2065,359.88,1.37,-0.81,0.29,-0.29
1,2068,359.88,2.19,-0.63,0.05,-0.67
1,2070,359.88,2.19,-0.63,0.05,-0.67
1,2073,359.88,1.81,0.88,0.19,-0.81
1,2075,359.88,0.0,2.38,0.12,-1.04
1,2078,359.88,0.0,2.38,0.12,-1.04
1,2079,359.88,-1.12,2.25,-0.28,-0.49
1,2081,359.88,-1.12,2.25,-0.28,-0.49
1,2083,359.88,-1.5,1.06,-0.19,-0.58
1,2086,359.88,-1.5,1.06,-0.31,0.04
1,2089,359.88,-1.69,0.31,-0.31,0.04
1,2091,359.88,-2.0,0.5,-0.56,0.07
1,2092,359.88,-2.0,0.5,-0.69,0.45
1,2095,359.88,-1.88,0.63,-0.69,0.45
1,2097,359.88,0.06,-0.06,-0.21,0.07
1,2100,359.88,0.06,-0.06,-0.21,0.07
1,2101,359.88,2.5,-0.5,-0.29,0.29
1,2103,359.88,2.5,-0.5,-0.29,0.29
1,2106,359.88,4.44,-0.44,0.44,-0.37
1,2108,359.81,-0.25,-0.25,-0.44,-0.06
1,2110,359.81,-0.25,-0.25,-0.44,-0.06
1,2113,359.81,-3.06,-0.69,0.28,-2.28
1,2115,359.81,-3.31,-0.88,-0.49,-1.78
1,2118,359.81,-3.31,-0.88,-0.49,-1.78
1,2121,359.81,0.69,-1.19,0.23,-1.55
1,2123,359.81,0.69,-1.19,-0.63,0.87
1,2126,359.81,1.69,-0.37,-0.63,0.87
1,2131,359.81,0.19,0.0,-0.56,0.22
1,2132,359.81,-0.19,-0.06,-1.24,0.77
1,2133,359.81,-0.19,-0.06,-1.24,0.77
1,2133,359.81,1.31,-0.94,0.0,0.07
1,2134,359.81,1.31,-0.94,0.0,0.07
1,2136,359.81,2.56,-0.69,-0.42,0.03
1,2138,359.81,2.56,-0.69,-0.42,0.03
1,2141,359.81,5.13,0.44,-0.45,0.94
1,2144,359.81,3.13,-0.31,0.54,-1.29
1,2146,359.88,3.13,-0.31,0.54,-1.29
1,2149,359.88,-0.06,0.0,0.67,-0.99
1,2151,359.88,-3.75,0.31,0.19,-0.45
1,2153,359.88,-3.75,0.31,0.19,-0.45
1,2155,359.88,-3.31,1.94,-1.15,-0.84
1,2157,359.88,-3.31,1.94,-1.15,-0.84
1,2160,359.88,0.94,0.94,-0.51,0.44
1,2162,359.81,0.37,0.0,-0.84,0.03
1,2165,359.81,0.37,0.0,-0.84,0.03
1,2168,359.81,-4.69,0.69,0.28,-0.23
1,2169,359.81,-5.06,-0.37,-0.8,-1.09
1,2172,359.81,-5.06,-0.37,-0.8,-1.09
1,2174,359.81,-0.31,0.19,-0.66,-0.79
1,2176,359.81,-0.31,0.19,-0.66,-0.79
1,2180,359.81,4.0,0.94,-0.45,0.82
1,2183,359.81,1.37,1.37,-0.54,0.07
1,2185,359.81,1.37,1.37,-0.34,-0.72
1,2188,359.81,-2.81,-0.12,-0.34,-0.72
1,2190,359.81,-1.81,-1.0,-0.61,-1.23
1,2192,359.75,-1.81,-1.0,-0.61,-1.23
1,2194,359.75,1.69,-1.37,0.74,-0.24
1,2196,359.75,1.69,-1.37,0.74,-0.24
1,2199,359.75,1.06,-0.31,-0.03,-0.52
1,2202,359.75,-0.37,0.19,0.15,-1.6
1,2204,359.75,-0.37,0.19,-0.48,-0.45
1,2207,359.75,0.12,-0.19,-0.48,-0.45
1,2209,359.75,2.44,-1.06,-0.15,0.46
1,2211,359.75,2.44,-1.06,-0.15,0.46
1,2213,359.75,1.81,-0.63,-0.27,0.33
1,2216,359.75,1.81,-0.63,-0.27,0.33
1,2219,359.75,-0.25,0.06,-0.85,0.63
1,2220,359.75,-0.69,-0.19,-0.57,0.46
1,2223,359.75,-0.69,-0.19,0.02,0.28
1,2227,359.75,0.63,-0.94,0.02,0.28
1,2229,359.75,1.69,-1.25,-0.43,0.42
2,2234,359.75,1.69,-1.25,-0.13,0.0
2,2235,359.75,0.94,-0.12,-0.13,0.0
2,2235,359.81,-0.12,0.63,-0.22,-0.3
2,2237,359.81,-0.12,0.63,0.1,-0.7
2,2240,359.81,-0.31,1.06,0.1,-0.7
2,2242,359.81,-0.06,1.63,-0.49,0.37
2,2245,359.88,-0.06,1.63,-0.13,0.42
2,2246,359.88,0.0,1.5,-0.13,0.42
2,2249,359.88,0.0,1.5,-0.31,-0.01
2,2250,359.88,-1.0,1.19,-0.31,-0.01
2,2252,359.88,-1.0,1.19,0.11,-0.59
2,2255,359.88,-1.5,0.81,0.11,-0.59
2,2257,359.88,-0.56,0.88,-0.36,-1.12
2,2260,359.81,1.0,0.31,-0.11,-0.84
2,2263,359.81,1.0,0.31,-0.11,-0.84
2,2266,359.81,0.44,0.31,-0.19,-0.39
2,2266,359.81,0.44,0.31,-0.19,-0.39
2,2267,359.81,-3.25,-0.19,0.23,-1.19
2,2268,359.81,-3.25,-0.19,0.25,-1.43
2,2272,359.81,-3.88,0.12,0.25,-1.43
2,2274,359.81,-0.94,0.25,-0.56,0.03
2,2276,359.81,-0.94,0.25,-0.11,1.25
2,2279,359.81,4.56,1.25,-0.11,1.25
2,2282,359.81,2.56,-0.81,-1.24,1.09
2,2283,359.81,2.56,-0.81,-1.24,1.09
2,2285,359.81,-1.69,-0.69,0.1,-0.07
2,2287,359.81,-1.69,-0.69,0.1,-0.07
2,2290,359.81,-2.38,-0.19,0.28,-1.24
2,2293,359.81,0.94,0.12,-0.11,-0.87
2,2295,359.81,0.94,0.12,-0.11,-0.87
2,2299,359.81,3.5,-0.31,-0.01,0.0
2,2301,359.75,0.25,-1.0,0.06,-0.51
2,2303,359.75,0.25,-1.0,0.06,-0.51
2,2304,359.75,-3.06,-1.0,0.0,-1.26
2,2306,359.75,-3.06,-1.0,0.0,-1.26
2,2309,359.75,-1.06,0.12,-0.26,-1.01
2,2312,359.81,2.44,0.56,0.16,-0.22
2,2315,359.81,2.44,0.56,0.16,-0.22
2,2317,359.81,3.69,0.0,-0.33,0.03
2,2319,359.81,1.06,-0.56,-0.42,-0.2
2,2321,359.81,1.06,-0.56,-0.42,-0.2
2,2324,359.81,0.37,-0.5,-0.78,0.52
2,2327,359.81,0.37,-0.5,-0.2,0.71
2,2330,359.81,1.63,0.12,-0.2,0.71
2,2332,359.81,0.94,1.63,-0.18,0.78
2,2335,359.81,0.94,1.63,-0.37,-0.11
2,2337,359.81,-1.06,2.19,-0.37,-0.11
2,2339,359.88,-2.81,1.25,-0.21,-0.66
2,2341,359.88,-2.81,1.25,-0.21,-0.66
2,2343,359.88,-2.0,-0.31,-0.14,-0.81
2,2345,359.88,-2.0,-0.31,-0.08,-0.5
2,2349,359.88,-0.94,-0.75,-0.08,-0.5
2,2351,359.81,-0.19,-0.06,-0.11,-0.66
2,2353,359.81,-0.19,-0.06,-0.29,-0.46
2,2357,359.81,0.19,0.06,-0.29,-0.46
2,2358,359.75,-1.37,-0.19,0.0,-0.82
2,2360,359.75,-1.37,-0.19,0.0,-0.82
2,2362,359.75,-2.56,-1.0,-0.14,-0.97
2,2364,359.81,-2.56,-1.0,-0.14,-0.97
2,2367,359.81,-1.44,-0.5,0.0,-0.43
2,2370,359.81,0.63,0.25,0.0,-0.47
2,2372,359.81,0.63,0.25,0.0,-0.47
2,2375,359.81,2.0,0.69,-0.75,0.42
2,2377,359.81,-0.25,-0.37,-0.68,0.04
2,2379,359.81,-0.25,-0.37,-0.68,0.04
2,2382,359.81,-0.63,-1.06,-0.25,-1.22
2,2385,359.75,1.12,-0.94,-0.01,0.25
2,2388,359.75,1.12,-0.94,-0.01,0.25
2,2391,359.75,2.75,0.0,-0.12,0.55
2,2393,359.75,1.94,0.37,-0.68,0.59
2,2396,359.75,1.94,0.37,-0.68,0.59
2,2397,359.75,-0.44,-0.31,-0.48,0.18
2,2399,359.81,-0.44,-0.31,-0.55,0.2
2,2401,359.81,-0.94,-0.56,-0.55,0.2
2,2403,359.81,-0.94,-0.56,-0.31,-0.1
2,2407,359.81,-0.25,-0.06,-0.31,-0.1
2,2408,359.81,0.37,0.75,-0.2,-0.4
2,2409,359.81,0.37,0.81,-0.23,-0.41
2,2411,359.81,0.37,0.81,-0.23,-0.41
2,2413,359.88,0.37,0.56,-0.18,-0.89
2,2415,359.88,0.37,0.56,-0.18,-0.89
2,2417,359.88,2.63,0.37,-0.42,0.62
2,2419,359.88,2.63,0.37,-0.28,1.57
2,2423,359.88,3.44,-0.31,-0.28,1.57
2,2425,359.88,-1.12,0.69,0.55,-0.5
2,2427,359.88,-1.12,0.69,0.41,-1.35
2,2431,359.88,-4.19,0.81,0.41,-1.35
2,2432,359.88,-4.81,0.25,0.16,-1.37
2,2434,359.88,-4.81,0.25,0.16,-1.37
2,2436,359.81,0.25,-0.88,-0.39,0.16
2,2438,359.81,0.25,-0.88,-0.39,0.16
2,2441,359.81,0.06,-0.56,-0.4,-0.11
2,2443,359.75,-4.19,0.12,-0.15,-0.57
2,2445,359.75,-4.19,0.12,-0.15,-0.57
2,2448,359.75,-3.81,0.0,-0.25,-1.27
2,2451,359.81,0.56,-0.31,0.33,-0.65
2,2453,359.81,0.56,-0.31,0.33,-0.65
2,2455,359.81,5.44,0.31,-0.33,0.62
2,2457,359.81,5.44,0.31,-0.33,0.62
2,2459,359.81,2.75,-0.31,-0.79,0.53
2,2462,359.81,2.75,-0.31,-0.79,0.53
2,2464,359.81,-1.37,-0.44,-0.77,-0.37
2,2466,359.75,-0.56,-1.06,-0.29,0.01
2,2469,359.75,-0.56,-1.06,-0.29,0.01
2,2471,359.75,1.94,-0.88,0.27,-0.31
2,2473,359.81,1.94,-0.88,0.09,0.38
2,2475,359.81,2.5,0.06,0.09,0.38
2,2478,359.81,2.5,0.06,-0.45,-1.36
2,2481,359.81,0.0,0.75,-0.45,-1.36
2,2483,359.81,-1.0,0.0,-0.11,-1.35
2,2485,359.88,-1.0,0.0,-0.04,-0.79
2,2488,359.88,1.37,-0.25,-0.04,-0.79
2,2490,359.88,2.75,-0.12,-0.02,0.24
2,2492,359.88,2.75,-0.12,-0.02,0.24
2,2494,359.88,2.0,0.94,-0.18,-0.08
2,2497,359.88,2.0,0.94,-0.18,-0.08
2,2499,359.88,-1.19,0.69,-0.56,-0.22
2,2501,359.88,-1.69,0.19,-0.42,-0.25
2,2505,359.88,-1.69,0.19,0.04,0.37
2,2508,359.88,-0.75,0.37,0.04,0.37
2,2510,359.88,0.19,0.69,-0.47,0.61
2,2512,359.88,0.19,0.69,-0.47,0.61
2,2514,359.88,-0.5,1.31,-0.73,0.29
2,2516,359.88,-0.5,1.31,-0.73,0.29
2,2518,359.88,-1.44,0.44,-0.71,-0.27
2,2520,359.81,-0.81,-0.31,-0.28,0.12
2,2523,359.81,-0.81,-0.31,-0.28,0.12
2,2526,359.81,-0.31,-0.94,0.1,-0.36
2,2528,359.81,-0.12,-0.06,-0.23,-0.34
2,2530,359.81,-0.12,-0.06,-0.23,-0.34
2,2531,359.75,-0.69,0.75,-0.58,-0.59
2,2534,359.75,-0.69,0.75,-0.58,-0.59
2,2536,359.75,-2.0,0.19,-0.22,-1.47
2,2538,359.75,-2.0,0.19,-0.22,-1.47
2,2542,359.75,-1.31,-0.5,0.17,-1.22
2,2543,359.81,0.31,-0.19,0.23,-0.86
2,2544,359.81,0.31,-0.19,-0.16,-0.62
2,2544,359.81,1.37,0.5,-0.16,-0.62
2,2546,359.75,0.81,0.31,-0.5,-1.42
2,2549,359.75,0.81,0.31,-0.5,-1.42
2,2552,359.81,2.75,0.31,-0.03,1.01
2,2554,359.81,1.5,-1.94,0.34,0.88
2,2557,359.81,1.5,-1.94,0.34,0.88
2,2560,359.88,-0.88,0.37,-0.03,1.89
2,2561,359.88,-2.25,0.88,-1.11,-0.43
2,2563,359.88,-2.25,0.88,-1.11,-0.43
2,2565,359.88,-0.63,1.31,-1.48,-1.1
2,2567,359.88,-0.63,1.31,-1.48,-1.1
2,2570,359.88,3.19,-1.88,0.14,0.63
2,2573,359.81,3.19,-1.88,0.14,0.63
2,2576,359.81,1.44,-1.5,1.05,-0.7
2,2578,359.81,-1.25,0.5,0.25,-0.96
2,2580,359.81,-1.25,0.5,0.25,-0.96
2,2582,359.81,-1.88,2.81,-0.3,-0.83
2,2584,359.88,-1.88,2.81,-0.32,-1.58
2,2586,359.88,0.31,1.94,-0.32,-1.58
2,2588,359.88,0.31,1.94,-0.32,0.08
2,2591,359.88,1.63,0.31,-0.32,0.08
2,2594,359.88,1.31,-0.06,0.4,-0.34
2,2596,359.88,1.31,-0.06,-0.48,0.3
2,2599,359.88,-0.19,1.63,-0.48,0.3
2,2601,359.88,-0.63,2.19,-0.69,0.45
2,2603,359.88,-0.63,2.19,-0.69,0.45
2,2605,359.88,-0.94,0.63,-0.49,0.78
2,2608,359.88,-0.94,0.63,-0.49,0.78
2,2611,359.88,-1.06,-1.25,0.0,0.38
2,2612,359.81,-1.44,-0.75,-0.33,-0.12
2,2615,359.81,-1.44,-0.75,-0.11,-0.16
2,2618,359.81,-0.94,0.25,-0.11,-0.16
2,2621,359.81,0.5,0.56,-0.38,-0.07
2,2623,359.81,0.5,0.56,-0.38,-0.07
2,2624,359.75,0.19,-0.56,-0.45,-0.48
2,2626,359.75,0.19,-0.56,-0.45,-0.48
2,2629,359.75,-1.81,-1.31,0.07,-1.09
2,2631,359.75,-3.25,-0.44,0.2,-1.15
2,2634,359.75,-3.25,-0.44,0.2,-1.15
2,2636,359.75,-1.31,0.56,-0.25,-0.73
2,2639,359.75,1.44,0.81,0.0,-1.1
2,2641,359.75,1.44,0.81,0.0,-1.1
2,2642,359.75,2.69,-0.88,-0.21,-0.21
2,2644,359.75,2.69,-0.88,-0.21,-0.21
2,2646,359.75,0.94,-1.44,-0.05,-0.9
2,2649,359.81,0.94,-1.44,-0.05,-0.9
2,2652,359.81,0.69,-0.44,-0.35,-0.71
2,2655,359.81,1.69,0.63,-0.21,-0.17
2,2657,359.81,1.69,0.63,-0.21,-0.17
2,2659,359.81,2.44,0.19,-0.34,-0.19
2,2661,359.81,2.44,0.19,-0.34,-0.19
2,2663,359.81,0.63,-0.12,-0.47,0.07
2,2665,359.88,0.63,-0.12,-0.33,-0.4
2,2668,359.88,-0.56,0.0,-0.33,-0.4
2,2671,359.88,-0.19,0.19,-0.28,0.51
2,2673,359.88,-0.19,0.19,-0.31,0.22
2,2676,359.88,2.25,0.25,-0.31,0.22
2,2678,359.88,2.5,0.56,-0.46,1.1
2,2678,359.88,2.5,0.56,-0.46,1.1
2,2678,359.88,0.69,0.31,-0.74,0.54
2,2680,359.88,0.69,0.31,-0.74,0.54
2,2683,359.88,-1.81,0.06,-0.28,0.01
2,2686,359.88,-2.06,-0.06,-0.17,-0.94
2,2687,359.88,-2.06,-0.06,-0.31,-0.52
2,2690,359.88,2.44,1.06,-0.31,-0.52
2,2692,359.88,1.12,0.5,-0.77,2.03
2,2694,359.88,1.12,0.5,-0.77,2.03
2,2695,359.88,-3.56,-0.5,0.73,-1.55
2,2697,359.88,-3.56,-0.5,0.73,-1.55
2,2700,359.88,-4.94,0.06,-0.87,-0.44
2,2702,359.88,-2.63,-0.94,-0.22,0.04
2,2705,359.81,-2.63,-0.94,-0.22,0.04
2,2708,359.81,2.81,-0.94,-0.63,0.76
2,2710,359.75,-0.75,0.63,0.05,-0.74
2,2712,359.75,-0.75,0.63,0.05,-0.74
2,2714,359.75,-4.38,-0.44,-0.51,-1.66
2,2716,359.75,-4.38,-0.44,-0.51,-1.66
2,2717,359.75,-1.75,-1.12,0.37,-0.19
2,2720,359.81,-1.75,-1.12,0.37,-0.19
2,2724,359.81,3.19,-0.31,0.0,-0.3
2,2726,359.81,4.88,1.63,-0.36,0.28
2,2729,359.81,4.88,1.63,-0.36,0.28
2,2731,359.81,0.25,1.56,-0.35,-1.72
2,2733,359.81,0.25,1.56,-0.35,-1.72
2,2734,359.81,-1.12,-0.81,0.02,-0.74
2,2736,359.88,-1.12,-0.81,0.02,-0.74
2,2740,359.88,1.06,-1.75,0.59,-0.77
2,2742,359.88,2.69,-0.06,0.5,-0.43
2,2744,359.88,2.69,-0.06,-1.04,-0.05
2,2748,359.88,1.75,2.0,-1.04,-0.05
2,2750,359.88,0.81,0.81,-0.82,-0.07
2,2752,359.88,0.81,0.81,-0.82,-0.07
2,2754,359.94,2.44,-1.37,-0.35,0.51
2,2756,359.88,2.44,-1.37,-0.35,0.51
2,2759,359.88,2.94,-1.56,-0.1,1.35
2,2761,359.88,-0.37,0.5,-0.7,0.08
2,2764,359.88,-0.37,0.5,-0.7,0.08
2,2766,359.88,-3.25,1.37,-0.2,-0.43
2,2768,359.88,-3.19,0.94,-0.15,-0.81
2,2771,359.88,-3.19,0.94,-0.15,-0.81
2,2774,359.88,-0.31,-0.37,0.0,-0.22
2,2777,359.88,-0.19,-0.44,-0.03,-0.61
2,2779,359.88,-0.19,-0.44,-0.7,-0.59
2,2782,359.88,-1.19,0.31,-0.7,-0.59
2,2786,359.88,-1.44,0.25,-0.33,-0.96
2,2786,359.81,-1.44,0.25,0.0,-0.22
2,2788,359.81,-0.06,-0.81,0.0,-0.22
2,2790,359.81,-0.06,-0.81,-0.17,-0.2
2,2791,359.81,0.94,-1.12,-0.17,-0.2
2,2793,359.81,-0.25,-0.31,-0.55,-0.41
2,2796,359.81,-0.25,-0.31,-0.55,-0.41
2,2798,359.81,-1.44,0.63,-0.79,-1.11
2,2801,359.81,-1.44,0.63,-0.28,-0.32
2,2804,359.81,-0.19,-0.75,-0.28,-0.32
2,2806,359.81,-1.31,-0.81,1.19,-1.83
2,2808,359.81,-1.31,-0.81,1.19,-1.83
2,2810,359.81,-0.94,-1.0,-0.14,-1.41
2,2812,359.81,-0.94,-1.0,-0.14,-1.41
2,2815,359.81,-1.69,0.56,-0.91,-0.73
2,2817,359.81,0.88,-0.06,-0.86,-0.22
2,2820,359.81,0.88,-0.06,0.04,-0.54
2,2823,359.81,2.19,-0.81,0.04,-0.54
2,2829,359.81,2.19,-1.06,0.16,-0.54
2,2829,359.81,2.19,-1.06,-0.53,-0.12
2,2830,359.81,0.75,0.0,-0.53,-0.12
2,2831,359.88,0.5,0.56,-0.57,0.0
2,2832,359.88,0.5,0.56,-0.2,-0.7
2,2835,359.88,1.19,0.25,-0.2,-0.7
2,2838,359.94,4.25,-0.25,0.01,2.39
2,2840,359.94,4.25,-0.25,0.13,-2.18
2,2842,359.94,7.25,0.37,0.13,-2.18
2,2844,359.94,0.19,0.25,0.02,-1.54
2,2847,359.94,0.19,0.25,0.02,-1.54
2,2849,359.94,-4.94,0.06,-1.05,-0.26
2,2851,359.94,-5.88,-0.25,0.11,-1.32
2,2854,359.94,-5.88,-0.25,0.11,-1.32
2,2857,359.94,1.31,-0.81,0.19,1.34
2,2860,359.88,1.31,-1.25,-0.29,0.11
2,2862,359.88,1.31,-1.25,-0.29,0.11
2,2863,359.88,-3.44,-0.37,-0.82,-0.27
2,2865,359.88,-3.44,-0.37,-0.82,-0.27
2,2867,359.81,-5.88,0.25,-1.04,-0.54
2,2870,359.81,-5.88,0.25,-1.04,-0.54
2,2873,359.81,-3.81,-1.31,0.04,-0.76
2,2875,359.88,0.0,-1.5,0.07,-0.11
2,2878,359.88,0.0,-1.5,0.07,-0.11
2,2879,359.88,1.19,-0.31,-0.14,-0.59
2,2881,359.88,1.19,-0.31,-0.14,-0.59
2,2884,359.88,0.44,0.94,-0.28,-0.74
2,2886,359.88,0.44,0.94,0.07,-1.17
2,2889,359.88,0.06,0.37,0.07,-1.17
2,2891,359.88,-0.25,-1.63,0.0,-0.83
2,2894,359.88,-0.25,-1.63,0.47,-0.51
2,2895,359.88,0.44,-1.69,0.47,-0.51
2,2895,359.88,0.94,-0.06,0.0,-0.58
2,2897,359.88,0.94,-0.06,-0.63,0.06
2,2900,359.88,0.25,0.5,-0.63,0.06
2,2902,359.94,0.25,-0.19,-1.09,-0.02
2,2905,359.94,0.25,-0.19,0.8,1.55
2,2908,359.94,2.56,-0.25,0.8,1.55
2,2911,0.0,4.13,-0.56,0.37,-0.38
2,2913,0.0,4.13,-0.56,0.51,-2.33
2,2915,0.0,-1.56,0.19,0.51,-2.33
